sasi_stock_num,stock_name,active_ind,create_wdfwemp_id,modify_wdfwemp_id,gsro_stock_name,stock_id,geographic_area_lut_id,gdu_lut_id,mal_lut_id,esa_unit_lut_id,mpg_lut_id,sasi_run_lut_id,origin_lut_id,predominant_production_type_lut_id,distinct_genetics_lut_id,harvest_mgmt_unit_lut_id,parent_stock_id,create_dt,modify_dt,bt_core_area_lut_id,species_lut_id,nosa_popid,nosa_common_pop_name,nosa_esu_dps_name,nosa_esa_pop_name,nosa_escapement_timing_lut_id,sasi_common_name,run,stock,species,facility_name
2756,Washougal Fall Chum,1,509786,20044176,Washougal River - fall Chum salmon,2CB705B7-0D2C-483F-88D3-80226165224B,A4A8B5E9-0AEE-4DDA-95B5-1218750383F1,7D0D08B3-7383-4CE0-B053-EBAE1C2D4DF9,F219AF28-BB4C-463A-AD55-B73CA336BBC3,2AEA701A-3DB5-4ECB-A50B-F113DB227BCC,AF07C179-9AA5-4645-9992-BDA6C9132261,92E66CFB-23B4-4768-A490-AC357F4BCE37,508FEA01-ECEB-449C-B527-89163CB00A69,64C1EA43-5805-4A33-A6BC-93B6E3F040CA,A3B743AB-CB20-4AD0-ADE2-BCCE8D79D9E3,30B020B9-9148-404B-AA23-375BD6C76A9E,NA,5/29/2012,8/30/2018 16:42,AB097B02-C545-4164-A2F5-102A712004DC,33A35D8C-7776-4AF6-A8A2-2860E7E3EED5,257,Washougal Fall Chum,"Salmon, chum (Columbia River ESU)","Salmon, chum (Columbia River ESU) Washougal River - fall",NA,Chum salmon,fall,washougal,chum,washougal
2765,Lower Gorge (Columbia) Fall Chum,1,135641,20044176,Lower Gorge Tributaries - fall Chum salmon,8A5D58E1-DA28-4CA7-8CC9-C2D7D2184B25,A4A8B5E9-0AEE-4DDA-95B5-1218750383F1,8478A594-F213-45FA-832C-53D8179BC55D,F219AF28-BB4C-463A-AD55-B73CA336BBC3,2AEA701A-3DB5-4ECB-A50B-F113DB227BCC,C49B8F1D-4BF3-44ED-B12C-59D1C9FD495A,92E66CFB-23B4-4768-A490-AC357F4BCE37,508FEA01-ECEB-449C-B527-89163CB00A69,6F0F28EA-4A16-4F94-B4F0-D664C217A7B0,A3B743AB-CB20-4AD0-ADE2-BCCE8D79D9E3,30B020B9-9148-404B-AA23-375BD6C76A9E,NA,5/25/2006 13:33,8/30/2018 16:42,AB097B02-C545-4164-A2F5-102A712004DC,33A35D8C-7776-4AF6-A8A2-2860E7E3EED5,265,Lower Gorge (Columbia) Fall Chum,"Salmon, chum (Columbia River ESU)","Salmon, chum (Columbia River ESU) Lower Gorge Tributaries - fall",NA,Chum salmon,fall,lower gorge columbia ,chum,lower gorge columbia 
2757,Upper Gorge (Columbia) Fall Chum,1,509786,20044176,Upper Gorge Tributaries - fall Chum salmon,7AEBCE97-A926-448C-8C85-85B252E5E351,A4A8B5E9-0AEE-4DDA-95B5-1218750383F1,B003D0E6-DB28-44E3-80B0-D7E21098EF8F,F219AF28-BB4C-463A-AD55-B73CA336BBC3,2AEA701A-3DB5-4ECB-A50B-F113DB227BCC,C49B8F1D-4BF3-44ED-B12C-59D1C9FD495A,92E66CFB-23B4-4768-A490-AC357F4BCE37,508FEA01-ECEB-449C-B527-89163CB00A69,64C1EA43-5805-4A33-A6BC-93B6E3F040CA,A3B743AB-CB20-4AD0-ADE2-BCCE8D79D9E3,30B020B9-9148-404B-AA23-375BD6C76A9E,NA,5/29/2012,8/30/2018 16:42,AB097B02-C545-4164-A2F5-102A712004DC,33A35D8C-7776-4AF6-A8A2-2860E7E3EED5,266,Upper Gorge (Columbia) Fall Chum,"Salmon, chum (Columbia River ESU)","Salmon, chum (Columbia River ESU) Upper Gorge Tributaries - fall",NA,Chum salmon,fall,upper gorge columbia ,chum,upper gorge columbia 
2748,Grays-Chinook Fall Chum,1,135641,20044176,Grays and Chinook Rivers - fall Chum salmon,21B7D79C-A1CF-4C67-A798-D61AD141A523,A4A8B5E9-0AEE-4DDA-95B5-1218750383F1,0DBF786D-108A-446F-8731-466330876B77,F219AF28-BB4C-463A-AD55-B73CA336BBC3,2AEA701A-3DB5-4ECB-A50B-F113DB227BCC,8D6DFF4D-236B-414E-9831-F63EBD7D9B79,92E66CFB-23B4-4768-A490-AC357F4BCE37,508FEA01-ECEB-449C-B527-89163CB00A69,6F0F28EA-4A16-4F94-B4F0-D664C217A7B0,A3B743AB-CB20-4AD0-ADE2-BCCE8D79D9E3,30B020B9-9148-404B-AA23-375BD6C76A9E,NA,5/25/2006 13:33,8/30/2018 16:42,AB097B02-C545-4164-A2F5-102A712004DC,33A35D8C-7776-4AF6-A8A2-2860E7E3EED5,261,Grays/Chinook Fall Chum,"Salmon, chum (Columbia River ESU)","Salmon, chum (Columbia River ESU) Grays and Chinook Rivers - fall",NA,Chum salmon,fall,grays ,chum,grays 
2750,Mill-Abernathy-Germany Creeks Fall Chum,1,509786,20044176,"Mill, Abernathy, and Germany Creeks - fall Chum salmon",C78BE927-6C86-49C0-BC55-DB853A2F74FC,A4A8B5E9-0AEE-4DDA-95B5-1218750383F1,7D0D08B3-7383-4CE0-B053-EBAE1C2D4DF9,F219AF28-BB4C-463A-AD55-B73CA336BBC3,2AEA701A-3DB5-4ECB-A50B-F113DB227BCC,8D6DFF4D-236B-414E-9831-F63EBD7D9B79,92E66CFB-23B4-4768-A490-AC357F4BCE37,508FEA01-ECEB-449C-B527-89163CB00A69,64C1EA43-5805-4A33-A6BC-93B6E3F040CA,A3B743AB-CB20-4AD0-ADE2-BCCE8D79D9E3,30B020B9-9148-404B-AA23-375BD6C76A9E,NA,5/29/2012,8/30/2018 16:42,AB097B02-C545-4164-A2F5-102A712004DC,33A35D8C-7776-4AF6-A8A2-2860E7E3EED5,262,Mill/Abernathy/Germany Creeks Fall Chum,"Salmon, chum (Columbia River ESU)","Salmon, chum (Columbia River ESU) Mill, Abernathy, and Germany Creeks - fall",NA,Chum salmon,fall,mill abernathy germany creeks,chum,mill abernathy germany creeks
1620,Lewis River Late Fall (Bright) Chinook,1,135641,20044176,Lewis River - late fall Chinook salmon,8BE7E7E1-8952-46C7-8F4A-2BB97DBB800A,A4A8B5E9-0AEE-4DDA-95B5-1218750383F1,6AB16A5D-EC0A-4C65-9B29-97BFAA648E6F,C61955B0-7043-467C-ABE8-691AB8E3C5AD,AA6D7F13-F596-454F-88FF-568E85E9D1C9,645FC313-950F-4873-8049-86249DF2026D,92E66CFB-23B4-4768-A490-AC357F4BCE37,508FEA01-ECEB-449C-B527-89163CB00A69,64C1EA43-5805-4A33-A6BC-93B6E3F040CA,DDEF9B6F-4603-409E-A068-3427A6065F08,30B020B9-9148-404B-AA23-375BD6C76A9E,NA,5/25/2006 13:33,8/30/2018 16:42,AB097B02-C545-4164-A2F5-102A712004DC,2F79A29B-BCA2-47F2-9212-956B51F14D12,216,Lewis River Late Fall (Bright) Chinook,"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Lewis River - late fall",NA,Chinook salmon,fall,lewis river ,chinook,lewis river 
1623,Salmon Creek Fall (Tule) Chinook,1,509786,20044176,Salmon Creek - fall Chinook salmon,C598D3A2-AEDC-4110-9207-0D086BC08804,A4A8B5E9-0AEE-4DDA-95B5-1218750383F1,FF57552B-E205-4973-9C4A-22A04621AA86,C61955B0-7043-467C-ABE8-691AB8E3C5AD,AA6D7F13-F596-454F-88FF-568E85E9D1C9,645FC313-950F-4873-8049-86249DF2026D,92E66CFB-23B4-4768-A490-AC357F4BCE37,F27529C5-8185-473C-962C-535F28CE8A96,6F0F28EA-4A16-4F94-B4F0-D664C217A7B0,A3B743AB-CB20-4AD0-ADE2-BCCE8D79D9E3,30B020B9-9148-404B-AA23-375BD6C76A9E,NA,9/7/2012,8/30/2018 16:42,AB097B02-C545-4164-A2F5-102A712004DC,2F79A29B-BCA2-47F2-9212-956B51F14D12,220,Salmon Creek - fall Chinook salmon,"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Salmon Creek - fall",NA,Chinook salmon,fall,salmon creek fallsalmon,chinook,salmon creek fallsalmon
1624,Washougal Fall (Tule) Chinook,1,135641,20044176,Washougal River - fall Chinook salmon,1F2F9F62-FE8F-4934-A1E3-DBAFF7FE49F9,A4A8B5E9-0AEE-4DDA-95B5-1218750383F1,FF57552B-E205-4973-9C4A-22A04621AA86,C61955B0-7043-467C-ABE8-691AB8E3C5AD,AA6D7F13-F596-454F-88FF-568E85E9D1C9,645FC313-950F-4873-8049-86249DF2026D,92E66CFB-23B4-4768-A490-AC357F4BCE37,F27529C5-8185-473C-962C-535F28CE8A96,6F0F28EA-4A16-4F94-B4F0-D664C217A7B0,02D968FD-AF42-4A06-936C-8FD2E6AAF396,30B020B9-9148-404B-AA23-375BD6C76A9E,NA,5/25/2006 13:33,8/30/2018 16:42,AB097B02-C545-4164-A2F5-102A712004DC,2F79A29B-BCA2-47F2-9212-956B51F14D12,229,Washougal Fall (Tule) Chinook,"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Washougal River - fall",NA,Chinook salmon,fall,washougal ,chinook,washougal 
1656,Big White Salmon River Fall (Tule) Chinook,1,135641,20044176,White Salmon River - fall Chinook salmon,9ADFE0EE-AF21-4EC7-A466-C89BBFA0F750,A4A8B5E9-0AEE-4DDA-95B5-1218750383F1,6E9A7745-6078-488D-8181-F7621A0807DF,C61955B0-7043-467C-ABE8-691AB8E3C5AD,AA6D7F13-F596-454F-88FF-568E85E9D1C9,4AB2A78F-133E-484A-AB3D-1555D9FD0BFB,92E66CFB-23B4-4768-A490-AC357F4BCE37,F27529C5-8185-473C-962C-535F28CE8A96,6F0F28EA-4A16-4F94-B4F0-D664C217A7B0,02D968FD-AF42-4A06-936C-8FD2E6AAF396,30B020B9-9148-404B-AA23-375BD6C76A9E,NA,5/25/2006 13:33,8/30/2018 16:42,AB097B02-C545-4164-A2F5-102A712004DC,2F79A29B-BCA2-47F2-9212-956B51F14D12,242,Big White Salmon River Fall (Tule) Chinook,"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) White Salmon River - fall",NA,Chinook salmon,fall,big white salmon river ,chinook,big white salmon river 
1557,Lower Cowlitz Fall (Tule) Chinook,1,135641,20044176,Lower Cowlitz River - fall Chinook salmon,2780D7B8-3349-4A06-87C9-386B95DF1882,A4A8B5E9-0AEE-4DDA-95B5-1218750383F1,FF57552B-E205-4973-9C4A-22A04621AA86,C61955B0-7043-467C-ABE8-691AB8E3C5AD,AA6D7F13-F596-454F-88FF-568E85E9D1C9,645FC313-950F-4873-8049-86249DF2026D,92E66CFB-23B4-4768-A490-AC357F4BCE37,F27529C5-8185-473C-962C-535F28CE8A96,6F0F28EA-4A16-4F94-B4F0-D664C217A7B0,A3B743AB-CB20-4AD0-ADE2-BCCE8D79D9E3,30B020B9-9148-404B-AA23-375BD6C76A9E,NA,5/25/2006 13:33,8/30/2018 16:42,AB097B02-C545-4164-A2F5-102A712004DC,2F79A29B-BCA2-47F2-9212-956B51F14D12,218,Lower Cowlitz Fall (Tule) Chinook,"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Lower Cowlitz River - fall",NA,Chinook salmon,fall,lower cowlitz ,chinook,lower cowlitz 
1595,Kalama Fall (Tule) Chinook,1,135641,20044176,Kalama River - fall Chinook salmon,936B6531-3BBF-4FD3-938E-9AFE87978842,A4A8B5E9-0AEE-4DDA-95B5-1218750383F1,FF57552B-E205-4973-9C4A-22A04621AA86,C61955B0-7043-467C-ABE8-691AB8E3C5AD,AA6D7F13-F596-454F-88FF-568E85E9D1C9,645FC313-950F-4873-8049-86249DF2026D,92E66CFB-23B4-4768-A490-AC357F4BCE37,F27529C5-8185-473C-962C-535F28CE8A96,6F0F28EA-4A16-4F94-B4F0-D664C217A7B0,A3B743AB-CB20-4AD0-ADE2-BCCE8D79D9E3,30B020B9-9148-404B-AA23-375BD6C76A9E,NA,5/25/2006 13:33,8/30/2018 16:42,AB097B02-C545-4164-A2F5-102A712004DC,2F79A29B-BCA2-47F2-9212-956B51F14D12,214,Kalama Fall (Tule) Chinook,"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Kalama River - fall",NA,Chinook salmon,fall,kalama ,chinook,kalama 
1600,North Fork Lewis Spring Chinook,1,135641,20044176,North Fork Lewis River - spring Chinook salmon,BDB87F1F-D64E-47A8-8CE6-0B6BC415973F,A4A8B5E9-0AEE-4DDA-95B5-1218750383F1,8E8E9D86-EF39-4014-8EDC-5F52B48F04F4,C61955B0-7043-467C-ABE8-691AB8E3C5AD,AA6D7F13-F596-454F-88FF-568E85E9D1C9,22D7FCB5-48D6-4C60-8181-C9642A8FB9FB,55982D00-CB6F-4495-9E8F-C48C0E9D4696,F27529C5-8185-473C-962C-535F28CE8A96,6F0F28EA-4A16-4F94-B4F0-D664C217A7B0,A3B743AB-CB20-4AD0-ADE2-BCCE8D79D9E3,30B020B9-9148-404B-AA23-375BD6C76A9E,NA,5/25/2006 13:33,8/30/2018 16:42,AB097B02-C545-4164-A2F5-102A712004DC,2F79A29B-BCA2-47F2-9212-956B51F14D12,219,North Fork Lewis Spring Chinook,"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) North Fork Lewis River - spring",NA,Chinook salmon,spring,north fork lewis,chinook,north fork lewis
1592,Kalama Spring Chinook,1,135641,20044176,Kalama River - spring Chinook salmon,DC782234-F619-4D27-AD19-EDF19D9BF7E7,A4A8B5E9-0AEE-4DDA-95B5-1218750383F1,8E8E9D86-EF39-4014-8EDC-5F52B48F04F4,C61955B0-7043-467C-ABE8-691AB8E3C5AD,AA6D7F13-F596-454F-88FF-568E85E9D1C9,22D7FCB5-48D6-4C60-8181-C9642A8FB9FB,55982D00-CB6F-4495-9E8F-C48C0E9D4696,F27529C5-8185-473C-962C-535F28CE8A96,6F0F28EA-4A16-4F94-B4F0-D664C217A7B0,A3B743AB-CB20-4AD0-ADE2-BCCE8D79D9E3,30B020B9-9148-404B-AA23-375BD6C76A9E,NA,5/25/2006 13:33,8/30/2018 16:42,AB097B02-C545-4164-A2F5-102A712004DC,2F79A29B-BCA2-47F2-9212-956B51F14D12,215,Kalama Spring Chinook,"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Kalama River - spring",NA,Chinook salmon,spring,kalama,chinook,kalama
1610,Lewis River Fall (Tule) Chinook,1,135641,20044176,Lewis River - fall Chinook salmon,D92643E0-A495-48DA-AA80-C0B4CF331D99,A4A8B5E9-0AEE-4DDA-95B5-1218750383F1,FF57552B-E205-4973-9C4A-22A04621AA86,C61955B0-7043-467C-ABE8-691AB8E3C5AD,AA6D7F13-F596-454F-88FF-568E85E9D1C9,645FC313-950F-4873-8049-86249DF2026D,92E66CFB-23B4-4768-A490-AC357F4BCE37,508FEA01-ECEB-449C-B527-89163CB00A69,6F0F28EA-4A16-4F94-B4F0-D664C217A7B0,02D968FD-AF42-4A06-936C-8FD2E6AAF396,30B020B9-9148-404B-AA23-375BD6C76A9E,NA,5/25/2006 13:33,8/30/2018 16:42,AB097B02-C545-4164-A2F5-102A712004DC,2F79A29B-BCA2-47F2-9212-956B51F14D12,217,Lewis River Fall (Tule) Chinook,"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Lewis River - fall",NA,Chinook salmon,fall,lewis river ,chinook,lewis river 
1525,Mill-Abernathy-Germany Creeks Fall (Tule) Chinook,1,135641,20044176,"Mill, Abernathy, and Germany Creeks - fall Chinook salmon",767246FC-1E50-40D4-B58E-A04E7DE702A9,A4A8B5E9-0AEE-4DDA-95B5-1218750383F1,6E9A7745-6078-488D-8181-F7621A0807DF,C61955B0-7043-467C-ABE8-691AB8E3C5AD,AA6D7F13-F596-454F-88FF-568E85E9D1C9,2C14D3ED-BCF1-496F-99D8-A6291114D878,92E66CFB-23B4-4768-A490-AC357F4BCE37,F27529C5-8185-473C-962C-535F28CE8A96,6F0F28EA-4A16-4F94-B4F0-D664C217A7B0,02D968FD-AF42-4A06-936C-8FD2E6AAF396,30B020B9-9148-404B-AA23-375BD6C76A9E,NA,5/25/2006 13:33,8/30/2018 16:42,AB097B02-C545-4164-A2F5-102A712004DC,2F79A29B-BCA2-47F2-9212-956B51F14D12,235,Mill/Abernathy/Germany Creeks Fall (Tule) Chinook,"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Mill, Abernathy, and Germany Creeks - fall",NA,Chinook salmon,fall,mill abernathy germany creeks ,chinook,mill abernathy germany creeks 
1658,Big White Salmon River Spring Chinook,1,509786,20044176,White Salmon River - spring Chinook salmon,45ECB932-ECE9-43CE-8095-54181F33419E,A4A8B5E9-0AEE-4DDA-95B5-1218750383F1,8E8E9D86-EF39-4014-8EDC-5F52B48F04F4,C61955B0-7043-467C-ABE8-691AB8E3C5AD,AA6D7F13-F596-454F-88FF-568E85E9D1C9,8E4AF8E1-8C98-41CB-A27A-DA2DC8AD3F79,55982D00-CB6F-4495-9E8F-C48C0E9D4696,F27529C5-8185-473C-962C-535F28CE8A96,6F0F28EA-4A16-4F94-B4F0-D664C217A7B0,02D968FD-AF42-4A06-936C-8FD2E6AAF396,30B020B9-9148-404B-AA23-375BD6C76A9E,NA,9/7/2012,8/30/2018 16:42,AB097B02-C545-4164-A2F5-102A712004DC,2F79A29B-BCA2-47F2-9212-956B51F14D12,243,Big White Salmon River Spring Chinook,"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) White Salmon River - spring",NA,Chinook salmon,spring,big white salmon river,chinook,big white salmon river
1558,Upper Cowlitz Fall (Tule) Chinook,1,509786,20044176,Upper Cowlitz River - fall Chinook salmon,7DB6DC9B-9FC3-4FD1-84C5-BAE41717CDC2,A4A8B5E9-0AEE-4DDA-95B5-1218750383F1,FF57552B-E205-4973-9C4A-22A04621AA86,C61955B0-7043-467C-ABE8-691AB8E3C5AD,AA6D7F13-F596-454F-88FF-568E85E9D1C9,645FC313-950F-4873-8049-86249DF2026D,92E66CFB-23B4-4768-A490-AC357F4BCE37,F27529C5-8185-473C-962C-535F28CE8A96,6F0F28EA-4A16-4F94-B4F0-D664C217A7B0,A3B743AB-CB20-4AD0-ADE2-BCCE8D79D9E3,30B020B9-9148-404B-AA23-375BD6C76A9E,NA,9/7/2012,8/30/2018 16:42,AB097B02-C545-4164-A2F5-102A712004DC,2F79A29B-BCA2-47F2-9212-956B51F14D12,227,Upper Cowlitz Fall (Tule) Chinook,"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Upper Cowlitz River - fall",NA,Chinook salmon,fall,upper cowlitz ,chinook,upper cowlitz 
1628,Lower Gorge (Columbia) Late Fall (Bright) Chinook,0,135641,509786,NA,C880FAC9-E857-4938-A4CC-22BFD9C33FFA,A4A8B5E9-0AEE-4DDA-95B5-1218750383F1,6AB16A5D-EC0A-4C65-9B29-97BFAA648E6F,C61955B0-7043-467C-ABE8-691AB8E3C5AD,6A0DC1C6-41D0-428B-9668-77F015690E2B,NA,92E66CFB-23B4-4768-A490-AC357F4BCE37,59085485-86A8-415E-BCCD-6261771A555C,6F0F28EA-4A16-4F94-B4F0-D664C217A7B0,A3B743AB-CB20-4AD0-ADE2-BCCE8D79D9E3,30B020B9-9148-404B-AA23-375BD6C76A9E,NA,5/25/2006 13:33,12/16/2020,AB097B02-C545-4164-A2F5-102A712004DC,2F79A29B-BCA2-47F2-9212-956B51F14D12,240,Lower Gorge (Columbia) Late Fall (Bright) Chinook,"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Lower Gorge Tributaries - fall",NA,Chinook salmon,fall,lower gorge columbia ,chinook,lower gorge columbia 
1578,Toutle Spring Chinook,1,509786,NA,Toutle River - spring Chinook salmon,9C870EEC-DE52-46A7-A441-E8B643B9CFBD,A4A8B5E9-0AEE-4DDA-95B5-1218750383F1,8E8E9D86-EF39-4014-8EDC-5F52B48F04F4,C61955B0-7043-467C-ABE8-691AB8E3C5AD,AA6D7F13-F596-454F-88FF-568E85E9D1C9,22D7FCB5-48D6-4C60-8181-C9642A8FB9FB,55982D00-CB6F-4495-9E8F-C48C0E9D4696,6DB7CE9F-4B87-4D70-9096-6BA8ADEF2F16,5B43EA09-ECE6-4A59-9E95-9A994AC3EFAD,A3B743AB-CB20-4AD0-ADE2-BCCE8D79D9E3,30B020B9-9148-404B-AA23-375BD6C76A9E,NA,12/7/2020,NA,AB097B02-C545-4164-A2F5-102A712004DC,2F79A29B-BCA2-47F2-9212-956B51F14D12,226,Toutle River - spring Chinook salmon,"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Toutle River - spring",NA,Chinook salmon,spring,toutle river springsalmon,chinook,toutle river springsalmon
1577,Toutle Fall (Tule) Chinook,1,509786,20044176,Toutle River - fall Chinook salmon,B1FE67B3-5D33-4978-AF69-1C3C5650A2F3,A4A8B5E9-0AEE-4DDA-95B5-1218750383F1,FF57552B-E205-4973-9C4A-22A04621AA86,C61955B0-7043-467C-ABE8-691AB8E3C5AD,AA6D7F13-F596-454F-88FF-568E85E9D1C9,645FC313-950F-4873-8049-86249DF2026D,92E66CFB-23B4-4768-A490-AC357F4BCE37,F27529C5-8185-473C-962C-535F28CE8A96,6F0F28EA-4A16-4F94-B4F0-D664C217A7B0,02D968FD-AF42-4A06-936C-8FD2E6AAF396,30B020B9-9148-404B-AA23-375BD6C76A9E,NA,6/21/2012,8/30/2018 16:42,AB097B02-C545-4164-A2F5-102A712004DC,2F79A29B-BCA2-47F2-9212-956B51F14D12,225,Toutle Fall (Tule) Chinook,"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Toutle River - fall",NA,Chinook salmon,fall,toutle ,chinook,toutle 
1634,Upper Gorge (Columbia) Fall (Tule) Chinook,1,509786,20044176,Upper Gorge Tributaries - fall Chinook salmon,67CAB21B-DAB5-4EFB-834B-1B1D079DA170,A4A8B5E9-0AEE-4DDA-95B5-1218750383F1,6E9A7745-6078-488D-8181-F7621A0807DF,C61955B0-7043-467C-ABE8-691AB8E3C5AD,AA6D7F13-F596-454F-88FF-568E85E9D1C9,4AB2A78F-133E-484A-AB3D-1555D9FD0BFB,92E66CFB-23B4-4768-A490-AC357F4BCE37,F27529C5-8185-473C-962C-535F28CE8A96,6F0F28EA-4A16-4F94-B4F0-D664C217A7B0,02D968FD-AF42-4A06-936C-8FD2E6AAF396,30B020B9-9148-404B-AA23-375BD6C76A9E,NA,6/22/2012,8/30/2018 16:42,AB097B02-C545-4164-A2F5-102A712004DC,2F79A29B-BCA2-47F2-9212-956B51F14D12,241,Upper Gorge (Columbia) Fall (Tule) Chinook,"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Upper Gorge Tributaries - fall",NA,Chinook salmon,fall,upper gorge columbia ,chinook,upper gorge columbia 
1508,Elochoman-Skamokawa Fall (Tule) Chinook,1,135641,20044176,Elochoman River - fall Chinook salmon,0DA83B8A-2076-42F6-9588-8EE90044C782,A4A8B5E9-0AEE-4DDA-95B5-1218750383F1,FF57552B-E205-4973-9C4A-22A04621AA86,C61955B0-7043-467C-ABE8-691AB8E3C5AD,AA6D7F13-F596-454F-88FF-568E85E9D1C9,2C14D3ED-BCF1-496F-99D8-A6291114D878,92E66CFB-23B4-4768-A490-AC357F4BCE37,F27529C5-8185-473C-962C-535F28CE8A96,6F0F28EA-4A16-4F94-B4F0-D664C217A7B0,A3B743AB-CB20-4AD0-ADE2-BCCE8D79D9E3,30B020B9-9148-404B-AA23-375BD6C76A9E,NA,5/25/2006 13:33,8/30/2018 16:42,AB097B02-C545-4164-A2F5-102A712004DC,2F79A29B-BCA2-47F2-9212-956B51F14D12,233,Elochoman/Skamokawa Fall (Tule) Chinook,"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Elochoman River - fall",NA,Chinook salmon,fall,elochoman skamokawa ,chinook,elochoman skamokawa 
1496,Grays-Chinook Fall (Tule) Chinook,1,135641,20044176,Grays and Chinook Rivers - fall Chinook salmon,3D58C582-FB68-49EE-9CFF-DAF27732CC85,A4A8B5E9-0AEE-4DDA-95B5-1218750383F1,FF57552B-E205-4973-9C4A-22A04621AA86,C61955B0-7043-467C-ABE8-691AB8E3C5AD,AA6D7F13-F596-454F-88FF-568E85E9D1C9,2C14D3ED-BCF1-496F-99D8-A6291114D878,92E66CFB-23B4-4768-A490-AC357F4BCE37,F27529C5-8185-473C-962C-535F28CE8A96,6F0F28EA-4A16-4F94-B4F0-D664C217A7B0,02D968FD-AF42-4A06-936C-8FD2E6AAF396,30B020B9-9148-404B-AA23-375BD6C76A9E,NA,5/25/2006 13:33,8/30/2018 16:42,AB097B02-C545-4164-A2F5-102A712004DC,2F79A29B-BCA2-47F2-9212-956B51F14D12,234,Grays/Chinook Fall (Tule) Chinook,"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Grays and Chinook Rivers - fall",NA,Chinook salmon,fall,grays ,chinook,grays 
1553,Upper Cowlitz Spring Chinook,1,509786,20044176,Upper Cowlitz River - spring Chinook salmon,3964C8A2-ECF7-4293-8DB4-52B417516542,A4A8B5E9-0AEE-4DDA-95B5-1218750383F1,8E8E9D86-EF39-4014-8EDC-5F52B48F04F4,C61955B0-7043-467C-ABE8-691AB8E3C5AD,AA6D7F13-F596-454F-88FF-568E85E9D1C9,645FC313-950F-4873-8049-86249DF2026D,55982D00-CB6F-4495-9E8F-C48C0E9D4696,F27529C5-8185-473C-962C-535F28CE8A96,6F0F28EA-4A16-4F94-B4F0-D664C217A7B0,A3B743AB-CB20-4AD0-ADE2-BCCE8D79D9E3,30B020B9-9148-404B-AA23-375BD6C76A9E,NA,6/21/2012,8/30/2018 16:42,AB097B02-C545-4164-A2F5-102A712004DC,2F79A29B-BCA2-47F2-9212-956B51F14D12,228,Upper Cowlitz River - spring Chinook salmon,"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Upper Cowlitz River - spring",NA,Chinook salmon,spring,upper cowlitz river springsalmon,chinook,upper cowlitz river springsalmon
6701,Lower Cowlitz Winter Steelhead,1,509786,20044176,Lower Cowlitz River - winter Steelhead,0CCF5308-0104-462A-823D-208168F9ECF7,A4A8B5E9-0AEE-4DDA-95B5-1218750383F1,DC0AB216-23B5-4526-9123-2F28780B959C,94F63781-75A9-49A8-B42C-EC70478B46C5,6B4F14ED-6D0B-4632-AFAA-E921E07A5EE2,E4AB14FA-1E2C-4485-93EF-E9C637067114,8412C3F4-40AE-4A89-9605-E478CEED6D8F,F27529C5-8185-473C-962C-535F28CE8A96,64C1EA43-5805-4A33-A6BC-93B6E3F040CA,02D968FD-AF42-4A06-936C-8FD2E6AAF396,30B020B9-9148-404B-AA23-375BD6C76A9E,NA,9/5/2012 10:00,8/30/2018 2:42,AB097B02-C545-4164-A2F5-102A712004DC,0F71A285-6089-4C6D-B461-D69A652C9F70,299,Lower Cowlitz Winter Steelhead,Steelhead (Lower Columbia River DPS),Steelhead (Lower Columbia River DPS) Lower Cowlitz River - winter,NA,Steelhead,winter,lower cowlitz,steelhead,lower cowlitz
